inv_date_sk,inv_item_sk,inv_warehouse_sk,inv_quantity_on_hand
2450815,12782,1,619
2450815,12784,1,877
2450815,12787,1,42
2450815,12788,1,113
2450815,12790,1,974
2450815,12793,1,653
2450815,12794,1,173
2450815,12796,1,388
2450815,12799,1,133
2450815,12800,1,642
2450815,12802,1,409
2450815,12805,1,504
2450815,12806,1,463
2450815,12808,1,733
2450815,12811,1,405
2450815,12812,1,238
2450815,12814,1,600
2450815,12817,1,859
2450815,12818,1,918
2450815,12820,1,274
2450815,12823,1,590
2450815,12824,1,662
2450815,12826,1,364
2450815,12829,1,553
2450815,12830,1,608
2450815,12832,1,133
2450815,12835,1,524
2450815,12836,1,826
2450815,12838,1,960
2450815,12841,1,214
2450815,12842,1,612
2450815,12844,1,838
2450815,12847,1,347
2450815,12848,1,221
2450815,12850,1,798
2450815,12853,1,193
2450815,12854,1,813
2450815,12856,1,963
2450815,12859,1,461
2450815,12860,1,65
2450815,12862,1,479
2450815,12865,1,320
2450815,12866,1,690
2450815,12868,1,645
2450815,12871,1,430
2450815,12872,1,532
2450815,12874,1,716
2450815,12877,1,622
2450815,12878,1,623
2450815,12880,1,714
2450815,12883,1,693
2450815,12884,1,231
2450815,12886,1,602
2450815,12889,1,492
2450815,12890,1,767
2450815,12892,1,213
2450815,12895,1,792
2450815,12896,1,475
2450815,12898,1,392
2450815,12901,1,343
2450815,12902,1,385
2450815,12904,1,928
2450815,12907,1,276
2450815,12908,1,302
2450815,12910,1,393
2450815,12913,1,737
2450815,12914,1,434
2450815,12916,1,834
2450815,12919,1,565
2450815,12920,1,726
2450815,12922,1,216
2450815,12925,1,303
2450815,12926,1,
2450815,12928,1,367
2450815,12931,1,206
2450815,12932,1,926
2450815,12934,1,447
2450815,12937,1,
2450815,12938,1,568
2450815,12940,1,484
2450815,12943,1,524
2450815,12944,1,40
2450815,12946,1,453
2450815,12949,1,
2450815,12950,1,
2450815,12952,1,553
2450815,12955,1,851
2450815,12956,1,113
2450815,12958,1,723
2450815,12961,1,376
2450815,12962,1,92
2450815,12964,1,863
2450815,12967,1,854
2450815,12968,1,930
2450815,12970,1,369
2450815,12973,1,571
2450815,12974,1,486
2450815,12976,1,838
2450815,12979,1,84
2450815,12980,1,405
2450815,12982,1,844
2450815,12985,1,389
2450815,12986,1,131
2450815,12988,1,567
2450815,12991,1,
2450815,12992,1,898
2450815,12994,1,306
2450815,12997,1,261
2450815,12998,1,790
2450815,13000,1,858
2450815,13003,1,901
2450815,13004,1,491
2450815,13006,1,774
2450815,13009,1,569
2450815,13010,1,835
2450815,13012,1,289
2450815,13015,1,193
2450815,13016,1,918
2450815,13018,1,451
2450815,13021,1,779
2450815,13022,1,122
2450815,13024,1,557
2450815,13027,1,586
2450815,13028,1,567
2450815,13030,1,23
2450815,13033,1,917
2450815,13034,1,296
2450815,13036,1,600
2450815,13039,1,
2450815,13040,1,776
2450815,13042,1,679
2450815,13045,1,856
2450815,13046,1,32
2450815,13048,1,155
2450815,13051,1,556
2450815,13052,1,
2450815,13054,1,
2450815,13057,1,213
2450815,13058,1,259
2450815,13060,1,656
2450815,13063,1,225
2450815,13064,1,765
2450815,13066,1,761
2450815,13069,1,827
2450815,13070,1,544
2450815,13072,1,27
2450815,13075,1,119
2450815,13076,1,792
2450815,13078,1,665
2450815,13081,1,740
2450815,13082,1,164
2450815,13084,1,731
2450815,13087,1,562
2450815,13088,1,662
2450815,13090,1,98
2450815,13093,1,234
2450815,13094,1,355
2450815,13096,1,668
2450815,13099,1,
2450815,13100,1,13
2450815,13102,1,476
2450815,13105,1,213
2450815,13106,1,765
2450815,13108,1,723
2450815,13111,1,96
2450815,13112,1,125
2450815,13114,1,642
2450815,13117,1,
2450815,13118,1,427
2450815,13120,1,357
2450815,13123,1,533
2450815,13124,1,635
2450815,13126,1,
2450815,13129,1,769
2450815,13130,1,94
2450815,13132,1,828
2450815,13135,1,
2450815,13136,1,886
2450815,13138,1,967
2450815,13141,1,989
2450815,13142,1,512
2450815,13144,1,335
2450815,13147,1,471
2450815,13148,1,210
2450815,13150,1,598
2450815,13153,1,4
2450815,13154,1,606
2450815,13156,1,426
2450815,13159,1,822
2450815,13160,1,491
2450815,13162,1,440
2450815,13165,1,48
2450815,13166,1,866
2450815,13168,1,317
2450815,13171,1,941
2450815,13172,1,341
2450815,13174,1,600
2450815,13177,1,413
2450815,13178,1,654
2450815,13180,1,189
2450815,13183,1,455
2450815,13184,1,164
2450815,13186,1,620
2450815,13189,1,714
2450815,13190,1,538
2450815,13192,1,356
2450815,13195,1,860
2450815,13196,1,131
2450815,13198,1,84
2450815,13201,1,656
2450815,13202,1,79
2450815,13204,1,166
2450815,13207,1,856
2450815,13208,1,956
2450815,13210,1,251
2450815,13213,1,865
2450815,13214,1,673
2450815,13216,1,750
2450815,13219,1,477
2450815,13220,1,766
2450815,13222,1,667
2450815,13225,1,679
2450815,13226,1,435
2450815,13228,1,387
2450815,13231,1,694
2450815,13232,1,131
2450815,13234,1,489
2450815,13237,1,353
2450815,13238,1,924
2450815,13240,1,285
2450815,13243,1,915
2450815,13244,1,871
2450815,13246,1,26
2450815,13249,1,215
2450815,13250,1,240
2450815,13252,1,15
2450815,13255,1,70
2450815,13256,1,200
2450815,13258,1,945
2450815,13261,1,162
2450815,13262,1,824
2450815,13264,1,180
2450815,13267,1,482
2450815,13268,1,983
2450815,13270,1,133
2450815,13273,1,548
2450815,13274,1,148
2450815,13276,1,
2450815,13279,1,737
2450815,13280,1,
2450815,13282,1,
2450815,13285,1,251
2450815,13286,1,700
2450815,13288,1,412
2450815,13291,1,229
2450815,13292,1,627
2450815,13294,1,751
2450815,13297,1,636
2450815,13298,1,100
2450815,13300,1,359
2450815,13303,1,649
2450815,13304,1,
2450815,13306,1,484
2450815,13309,1,204
2450815,13310,1,973
2450815,13312,1,319
2450815,13315,1,2
2450815,13316,1,778
2450815,13318,1,133
2450815,13321,1,65
2450815,13322,1,219
2450815,13324,1,816
2450815,13327,1,575
2450815,13328,1,87
2450815,13330,1,213
2450815,13333,1,133
2450815,13334,1,374
2450815,13336,1,518
2450815,13339,1,314
2450815,13340,1,69
2450815,13342,1,679
2450815,13345,1,162
2450815,13346,1,127
2450815,13348,1,233
2450815,13351,1,989
2450815,13352,1,393
2450815,13354,1,189
2450815,13357,1,979
2450815,13358,1,859
2450815,13360,1,551
2450815,13363,1,438
2450815,13364,1,639
2450815,13366,1,635
2450815,13369,1,
2450815,13370,1,576
2450815,13372,1,234
2450815,13375,1,322
2450815,13376,1,991
2450815,13378,1,928
2450815,13381,1,221
2450815,13382,1,904
2450815,13384,1,355
2450815,13387,1,811
2450815,13388,1,343
2450815,13390,1,898
2450815,13393,1,386
2450815,13394,1,119
2450815,13396,1,512
2450815,13399,1,974
2450815,13400,1,751
2450815,13402,1,
2450815,13405,1,360
2450815,13406,1,
2450815,13408,1,977
2450815,13411,1,484
2450815,13412,1,839
2450815,13414,1,519
2450815,13417,1,879
2450815,13418,1,690
2450815,13420,1,779
2450815,13423,1,355
2450815,13424,1,714
2450815,13426,1,61
2450815,13429,1,325
2450815,13430,1,723
2450815,13432,1,200
2450815,13435,1,34
2450815,13436,1,375
2450815,13438,1,96
2450815,13441,1,17
2450815,13442,1,
2450815,13444,1,245
2450815,13447,1,703
2450815,13448,1,505
2450815,13450,1,405
2450815,13453,1,244
2450815,13454,1,239
2450815,13456,1,971
2450815,13459,1,
2450815,13460,1,420
2450815,13462,1,341
2450815,13465,1,604
2450815,13466,1,587
2450815,13468,1,748
2450815,13471,1,111
2450815,13472,1,103
2450815,13474,1,822
2450815,13477,1,
2450815,13478,1,
2450815,13480,1,968
2450815,13483,1,429
2450815,13484,1,967
2450815,13486,1,426
2450815,13489,1,208
2450815,13490,1,407
2450815,13492,1,905
2450815,13495,1,582
2450815,13496,1,739
2450815,13498,1,851
2450815,13501,1,922
2450815,13502,1,214
2450815,13504,1,409
2450815,13507,1,774
2450815,13508,1,295
2450815,13510,1,25
2450815,13513,1,519
2450815,13514,1,424
2450815,13516,1,148
2450815,13519,1,95
2450815,13520,1,346
2450815,13522,1,480
2450815,13525,1,305
2450815,13526,1,136
2450815,13528,1,304
2450815,13531,1,171
2450815,13532,1,215
2450815,13534,1,392
2450815,13537,1,475
2450815,13538,1,243
2450815,13540,1,672
2450815,13543,1,557
2450815,13544,1,571
2450815,13546,1,513
2450815,13549,1,864
2450815,13550,1,540
2450815,13552,1,70
2450815,13555,1,849
2450815,13556,1,115
2450815,13558,1,565
2450815,13561,1,832
2450815,13562,1,0
2450815,13564,1,82
2450815,13567,1,896
2450815,13568,1,983
2450815,13570,1,131
2450815,13573,1,100
2450815,13574,1,695
2450815,13576,1,135
2450815,13579,1,491
2450815,13580,1,873
2450815,13582,1,123
2450815,13585,1,37
2450815,13586,1,1000
2450815,13588,1,494
2450815,13591,1,164
2450815,13592,1,120
2450815,13594,1,579
2450815,13597,1,
2450815,13598,1,
2450815,13600,1,973
2450815,13603,1,570
2450815,13604,1,638
2450815,13606,1,545
2450815,13609,1,593
2450815,13610,1,570
2450815,13612,1,290
2450815,13615,1,990
2450815,13616,1,27
2450815,13618,1,747
2450815,13621,1,516
2450815,13622,1,536
2450815,13624,1,802
2450815,13627,1,801
2450815,13628,1,947
2450815,13630,1,152
2450815,13633,1,809
2450815,13634,1,
2450815,13636,1,176
2450815,13639,1,960
2450815,13640,1,348
2450815,13642,1,824
2450815,13645,1,88
2450815,13646,1,215
2450815,13648,1,952
2450815,13651,1,199
2450815,13652,1,936
2450815,13654,1,570
2450815,13657,1,355
2450815,13658,1,958
2450815,13660,1,407
2450815,13663,1,301
2450815,13664,1,248
2450815,13666,1,552
2450815,13669,1,532
2450815,13670,1,993
2450815,13672,1,917
2450815,13675,1,273
2450815,13676,1,229
2450815,13678,1,223
2450815,13681,1,283
2450815,13682,1,248
2450815,13684,1,
2450815,13687,1,
2450815,13688,1,125
2450815,13690,1,278
2450815,13693,1,960
2450815,13694,1,243
2450815,13696,1,
2450815,13699,1,146
2450815,13700,1,978
2450815,13702,1,200
2450815,13705,1,978
2450815,13706,1,331
2450815,13708,1,163
2450815,13711,1,769
2450815,13712,1,503
2450815,13714,1,653
2450815,13717,1,160
2450815,13718,1,831
2450815,13720,1,975
2450815,13723,1,922
2450815,13724,1,773
2450815,13726,1,115
2450815,13729,1,520
2450815,13730,1,622
2450815,13732,1,369
2450815,13735,1,81
2450815,13736,1,268
2450815,13738,1,732
2450815,13741,1,682
2450815,13742,1,798
2450815,13744,1,452
2450815,13747,1,107
2450815,13748,1,255
2450815,13750,1,864
2450815,13753,1,181
2450815,13754,1,568
2450815,13756,1,505
2450815,13759,1,988
2450815,13760,1,720
2450815,13762,1,98
2450815,13765,1,769
2450815,13766,1,743
2450815,13768,1,394
2450815,13771,1,563
2450815,13772,1,624
2450815,13774,1,272
2450815,13777,1,342
2450815,13778,1,437
2450815,13780,1,917
2450815,13783,1,475
2450815,13784,1,734
2450815,13786,1,868
2450815,13789,1,172
2450815,13790,1,740
2450815,13792,1,441
2450815,13795,1,843
2450815,13796,1,144
2450815,13798,1,204
2450815,13801,1,102
2450815,13802,1,997
2450815,13804,1,525
2450815,13807,1,
2450815,13808,1,572
2450815,13810,1,245
2450815,13813,1,804
2450815,13814,1,300
2450815,13816,1,619
2450815,13819,1,733
2450815,13820,1,699
2450815,13822,1,971
2450815,13825,1,906
2450815,13826,1,554
2450815,13828,1,579
2450815,13831,1,
2450815,13832,1,176
2450815,13834,1,904
2450815,13837,1,441
2450815,13838,1,855
2450815,13840,1,118
2450815,13843,1,65
2450815,13844,1,633
2450815,13846,1,
2450815,13849,1,743
2450815,13850,1,150
2450815,13852,1,188
2450815,13855,1,305
2450815,13856,1,
2450815,13858,1,59
2450815,13861,1,852
2450815,13862,1,653
2450815,13864,1,707
2450815,13867,1,433
2450815,13868,1,924
2450815,13870,1,341
2450815,13873,1,825
2450815,13874,1,285
2450815,13876,1,350
2450815,13879,1,
2450815,13880,1,
2450815,13882,1,584
2450815,13885,1,10
2450815,13886,1,316
2450815,13888,1,982
2450815,13891,1,421
2450815,13892,1,
2450815,13894,1,376
2450815,13897,1,929
2450815,13898,1,443
2450815,13900,1,984
2450815,13903,1,618
2450815,13904,1,126
2450815,13906,1,963
2450815,13909,1,138
2450815,13910,1,164
2450815,13912,1,654
2450815,13915,1,714
2450815,13916,1,675
2450815,13918,1,196
2450815,13921,1,426
2450815,13922,1,165
2450815,13924,1,520
2450815,13927,1,419
2450815,13928,1,173
2450815,13930,1,181
2450815,13933,1,675
2450815,13934,1,421
2450815,13936,1,438
2450815,13939,1,608
2450815,13940,1,731
2450815,13942,1,454
2450815,13945,1,819
2450815,13946,1,647
2450815,13948,1,489
2450815,13951,1,357
2450815,13952,1,827
2450815,13954,1,415
2450815,13957,1,970
2450815,13958,1,501
2450815,13960,1,802
2450815,13963,1,647
2450815,13964,1,665
2450815,13966,1,38
2450815,13969,1,63
2450815,13970,1,993
2450815,13972,1,788
2450815,13975,1,304
2450815,13976,1,536
2450815,13978,1,
2450815,13981,1,559
2450815,13982,1,489
2450815,13984,1,962
2450815,13987,1,506
2450815,13988,1,222
2450815,13990,1,892
2450815,13993,1,755
2450815,13994,1,303
2450815,13996,1,880
2450815,13999,1,847
2450815,14000,1,120
2450815,14002,1,159
2450815,14005,1,100
2450815,14006,1,557
2450815,14008,1,800
2450815,14011,1,529
2450815,14012,1,710
2450815,14014,1,
2450815,14017,1,288
2450815,14018,1,393
2450815,14020,1,120
2450815,14023,1,659
2450815,14024,1,844
2450815,14026,1,266
2450815,14029,1,502
2450815,14030,1,943
2450815,14032,1,443
2450815,14035,1,835
2450815,14036,1,704
2450815,14038,1,734
2450815,14041,1,193
2450815,14042,1,524
2450815,14044,1,718
2450815,14047,1,493
2450815,14048,1,741
2450815,14050,1,536
2450815,14053,1,778
2450815,14054,1,614
2450815,14056,1,270
2450815,14059,1,168
2450815,14060,1,627
2450815,14062,1,169
2450815,14065,1,511
2450815,14066,1,66
2450815,14068,1,194
2450815,14071,1,137
2450815,14072,1,116
2450815,14074,1,430
2450815,14077,1,989
2450815,14078,1,397
2450815,14080,1,432
2450815,14083,1,857
2450815,14084,1,911
2450815,14086,1,946
2450815,14089,1,754
2450815,14090,1,6
2450815,14092,1,745
2450815,14095,1,253
2450815,14096,1,299
2450815,14098,1,947
2450815,14101,1,620
2450815,14102,1,435
2450815,14104,1,920
2450815,14107,1,170
2450815,14108,1,237
2450815,14110,1,326
2450815,14113,1,151
2450815,14114,1,32
2450815,14116,1,282
2450815,14119,1,675
2450815,14120,1,109
2450815,14122,1,121
2450815,14125,1,359
2450815,14126,1,757
2450815,14128,1,477
2450815,14131,1,609
2450815,14132,1,849
2450815,14134,1,167
2450815,14137,1,503
2450815,14138,1,641
2450815,14140,1,448
2450815,14143,1,700
2450815,14144,1,537
2450815,14146,1,402
2450815,14149,1,542
2450815,14150,1,325
2450815,14152,1,780
2450815,14155,1,688
2450815,14156,1,829
2450815,14158,1,915
2450815,14161,1,308
2450815,14162,1,883
2450815,14164,1,546
2450815,14167,1,661
2450815,14168,1,560
2450815,14170,1,906
2450815,14173,1,872
2450815,14174,1,347
2450815,14176,1,516
2450815,14179,1,773
2450815,14180,1,114
2450815,14182,1,982
2450815,14185,1,463
2450815,14186,1,849
2450815,14188,1,293
2450815,14191,1,605
2450815,14192,1,726
2450815,14194,1,588
2450815,14197,1,709
2450815,14198,1,843
2450815,14200,1,890
2450815,14203,1,543
2450815,14204,1,
2450815,14206,1,
2450815,14209,1,407
2450815,14210,1,800
2450815,14212,1,675
2450815,14215,1,
2450815,14216,1,296
2450815,14218,1,899
2450815,14221,1,662
2450815,14222,1,879
2450815,14224,1,349
2450815,14227,1,1
2450815,14228,1,399
2450815,14230,1,261
2450815,14233,1,294
2450815,14234,1,283
2450815,14236,1,114
2450815,14239,1,931
2450815,14240,1,814
2450815,14242,1,12
2450815,14245,1,114
2450815,14246,1,126
2450815,14248,1,182
2450815,14251,1,883
2450815,14252,1,531
2450815,14254,1,267
2450815,14257,1,578
2450815,14258,1,881
2450815,14260,1,283
2450815,14263,1,784
2450815,14264,1,100
2450815,14266,1,382
2450815,14269,1,764
2450815,14270,1,934
2450815,14272,1,45
2450815,14275,1,118
2450815,14276,1,131
2450815,14278,1,870
2450815,14281,1,362
2450815,14282,1,118
2450815,14284,1,425
2450815,14287,1,253
2450815,14288,1,301
2450815,14290,1,479
2450815,14293,1,68
2450815,14294,1,554
2450815,14296,1,115
2450815,14299,1,936
2450815,14300,1,315
2450815,14302,1,565
2450815,14305,1,273
2450815,14306,1,532
2450815,14308,1,277
2450815,14311,1,771
2450815,14312,1,198
2450815,14314,1,220
2450815,14317,1,650
2450815,14318,1,978
2450815,14320,1,341
2450815,14323,1,773
2450815,14324,1,658
2450815,14326,1,207
2450815,14329,1,922
2450815,14330,1,247
2450815,14332,1,634
2450815,14335,1,493
2450815,14336,1,796
2450815,14338,1,836
2450815,14341,1,831
2450815,14342,1,583
2450815,14344,1,
2450815,14347,1,342
2450815,14348,1,801
2450815,14350,1,688
2450815,14353,1,124
2450815,14354,1,406
2450815,14356,1,793
2450815,14359,1,52
2450815,14360,1,375
2450815,14362,1,499
2450815,14365,1,269
2450815,14366,1,65
2450815,14368,1,457
2450815,14371,1,672
2450815,14372,1,74
2450815,14374,1,770
2450815,14377,1,993
2450815,14378,1,799
2450815,14380,1,91
2450815,14383,1,720
2450815,14384,1,340
2450815,14386,1,944
2450815,14389,1,589
2450815,14390,1,614
2450815,14392,1,597
2450815,14395,1,747
2450815,14396,1,442
2450815,14398,1,157
2450815,14401,1,879
2450815,14402,1,632
2450815,14404,1,660
2450815,14407,1,547
2450815,14408,1,900
2450815,14410,1,456
2450815,14413,1,980
2450815,14414,1,968
2450815,14416,1,792
2450815,14419,1,346
2450815,14420,1,949
2450815,14422,1,741
2450815,14425,1,695
2450815,14426,1,36
2450815,14428,1,50
2450815,14431,1,945
2450815,14432,1,33
2450815,14434,1,260
2450815,14437,1,346
2450815,14438,1,652
2450815,14440,1,848
2450815,14443,1,656
2450815,14444,1,564
2450815,14446,1,82
2450815,14449,1,579
2450815,14450,1,850
2450815,14452,1,219
2450815,14455,1,525
2450815,14456,1,286
2450815,14458,1,453
2450815,14461,1,648
2450815,14462,1,664
2450815,14464,1,390
2450815,14467,1,953
2450815,14468,1,425
2450815,14470,1,727
2450815,14473,1,341
2450815,14474,1,
2450815,14476,1,460
2450815,14479,1,275
2450815,14480,1,965
2450815,14482,1,206
2450815,14485,1,289
2450815,14486,1,650
2450815,14488,1,552
2450815,14491,1,433
2450815,14492,1,97
2450815,14494,1,107
2450815,14497,1,101
2450815,14498,1,664
2450815,14500,1,457
2450815,14503,1,
2450815,14504,1,851
2450815,14506,1,567
2450815,14509,1,414
2450815,14510,1,739
2450815,14512,1,564
2450815,14515,1,285
2450815,14516,1,939
2450815,14518,1,1
2450815,14521,1,941
2450815,14522,1,327
2450815,14524,1,34
2450815,14527,1,699
2450815,14528,1,906
2450815,14530,1,631
2450815,14533,1,832
2450815,14534,1,
2450815,14536,1,459
2450815,14539,1,122
2450815,14540,1,452
2450815,14542,1,390
2450815,14545,1,453
2450815,14546,1,694
2450815,14548,1,138
2450815,14551,1,302
2450815,14552,1,377
2450815,14554,1,
2450815,14557,1,830
2450815,14558,1,993
2450815,14560,1,
2450815,14563,1,293
2450815,14564,1,706
2450815,14566,1,61
2450815,14569,1,6
2450815,14570,1,331
2450815,14572,1,862
2450815,14575,1,559
2450815,14576,1,952
2450815,14578,1,645
2450815,14581,1,937
2450815,14582,1,375
2450815,14584,1,241
2450815,14587,1,566
2450815,14588,1,185
2450815,14590,1,646
2450815,14593,1,221
2450815,14594,1,414
2450815,14596,1,84
2450815,14599,1,706
2450815,14600,1,
2450815,14602,1,3
2450815,14605,1,876
2450815,14606,1,522
2450815,14608,1,670
2450815,14611,1,136
2450815,14612,1,303
2450815,14614,1,757
2450815,14617,1,
2450815,14618,1,529
2450815,14620,1,876
2450815,14623,1,954
2450815,14624,1,431
2450815,14626,1,145
2450815,14629,1,794
2450815,14630,1,855
2450815,14632,1,771
2450815,14635,1,231
2450815,14636,1,444
2450815,14638,1,
2450815,14641,1,93
2450815,14642,1,
2450815,14644,1,850
2450815,14647,1,733
2450815,14648,1,759
2450815,14650,1,574
2450815,14653,1,652
2450815,14654,1,498
2450815,14656,1,886
2450815,14659,1,17
2450815,14660,1,442
2450815,14662,1,206
2450815,14665,1,279
2450815,14666,1,372
2450815,14668,1,673
2450815,14671,1,191
2450815,14672,1,363
2450815,14674,1,291
2450815,14677,1,
2450815,14678,1,
2450815,14680,1,991
2450815,14683,1,790
2450815,14684,1,801
2450815,14686,1,816
2450815,14689,1,132
2450815,14690,1,632
2450815,14692,1,317
2450815,14695,1,647
2450815,14696,1,588
2450815,14698,1,611
2450815,14701,1,928
2450815,14702,1,610
2450815,14704,1,104
2450815,14707,1,808
2450815,14708,1,329
2450815,14710,1,805
2450815,14713,1,738
2450815,14714,1,758
2450815,14716,1,758
2450815,14719,1,790
2450815,14720,1,88
2450815,14722,1,232
2450815,14725,1,571
2450815,14726,1,64
2450815,14728,1,624
2450815,14731,1,344
2450815,14732,1,547
2450815,14734,1,343
2450815,14737,1,199
2450815,14738,1,892
2450815,14740,1,904
2450815,14743,1,655
2450815,14744,1,
2450815,14746,1,490
2450815,14749,1,589
2450815,14750,1,716
2450815,14752,1,650
2450815,14755,1,744
2450815,14756,1,593
2450815,14758,1,592
2450815,14761,1,131
2450815,14762,1,765
2450815,14764,1,732
2450815,14767,1,915
2450815,14768,1,413
2450815,14770,1,40
2450815,14773,1,349
2450815,14774,1,421
2450815,14776,1,886
2450815,14779,1,526
2450815,14780,1,568
2450815,14782,1,436
2450815,14785,1,8
2450815,14786,1,572
2450815,14788,1,801
