cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2450823,9786,2450857,58863,1851147,6631,25668,58863,1851147,6631,25668,1,25,19,5,10414,158,414,6,83.16,204.57,128.87,454.2,773.22,498.96,1227.42,38.66,0,257.7,773.22,811.88,1030.92,1069.58,274.26
2450823,9786,2450890,58863,1851147,6631,25668,58863,1851147,6631,25668,1,36,5,1,8599,220,414,40,10.17,29.59,25.44,166,1017.6,406.8,1183.6,20.35,0,496.8,1017.6,1037.95,1514.4,1534.75,610.8
2450823,9786,2450856,58863,1851147,6631,25668,58863,1851147,6631,25668,1,59,13,3,17308,173,414,12,40.54,95.26,31.43,765.96,377.16,486.48,1143.12,22.62,0,240,377.16,399.78,617.16,639.78,-109.32
2450823,9786,2450825,58863,1851147,6631,25668,58863,1851147,6631,25668,1,17,14,5,16189,240,414,55,10.63,12.11,3.75,459.8,206.25,584.65,666.05,10.31,0,146.3,206.25,216.56,352.55,362.86,-378.4
2450823,9786,2450848,58863,1851147,6631,25668,58863,1851147,6631,25668,1,24,7,5,11900,138,414,80,23.61,60.2,18.06,3371.2,1444.8,1888.8,4816,130.03,0,770.4,1444.8,1574.83,2215.2,2345.23,-444
2450823,9786,2450825,58863,1851147,6631,25668,58863,1851147,6631,25668,1,50,16,1,12274,177,414,85,54.26,118.82,114.06,404.6,9695.1,4612.1,10099.7,431.43,1066.46,4140.35,8628.64,9060.07,12768.99,13200.42,4016.54
2450823,9786,2450884,58863,1851147,6631,25668,58863,1851147,6631,25668,1,7,12,4,10954,13,414,4,6.08,17.93,5.91,48.08,23.64,24.32,71.72,1.41,0,15.76,23.64,25.05,39.4,40.81,-0.68
2450823,9786,2450851,58863,1851147,6631,25668,58863,1851147,6631,25668,1,65,6,5,6637,106,414,83,41.9,62.43,16.85,3783.14,1398.55,3477.7,5181.69,41.95,0,465.63,1398.55,1440.5,1864.18,1906.13,-2079.15
2450823,9786,2450835,58863,1851147,6631,25668,58863,1851147,6631,25668,1,68,5,2,10069,43,414,61,72.01,213.14,136.4,4681.14,8320.4,4392.61,13001.54,83.2,0,5460.11,8320.4,8403.6,13780.51,13863.71,3927.79
2450823,9786,2450868,58863,1851147,6631,25668,58863,1851147,6631,25668,1,15,17,5,6523,21,414,60,84.14,189.31,87.08,6133.8,5224.8,5048.4,11358.6,261.24,0,1249.2,5224.8,5486.04,6474,6735.24,176.4
2450823,9786,2450879,58863,1851147,6631,25668,58863,1851147,6631,25668,1,74,17,5,1843,16,414,61,17.27,19.86,2.78,1041.88,169.58,1053.47,1211.46,8.47,0,157.38,169.58,178.05,326.96,335.43,-883.89
2450823,9786,2450885,58863,1851147,6631,25668,58863,1851147,6631,25668,1,50,6,2,17347,186,414,69,64.48,165.06,161.75,228.39,11160.75,4449.12,11389.14,111.6,0,2163.84,11160.75,11272.35,13324.59,13436.19,6711.63
2450823,9786,2450904,58863,1851147,6631,25668,58863,1851147,6631,25668,1,37,14,4,12493,251,414,83,5.87,8.98,6.37,216.63,528.71,487.21,745.34,47.58,0,342.79,528.71,576.29,871.5,919.08,41.5
2450823,56540,2450840,23085,1266596,1754,30865,23085,1266596,1754,30865,1,48,7,4,190,153,415,26,19.99,47.97,25.42,586.3,660.92,519.74,1247.22,13.21,0,511.16,660.92,674.13,1172.08,1185.29,141.18
2450823,56540,2450856,23085,1266596,1754,30865,23085,1266596,1754,30865,1,81,11,5,13466,14,415,19,49.18,147.54,29.5,2242.76,560.5,934.42,2803.26,39.23,0,924.92,560.5,599.73,1485.42,1524.65,-373.92
2450823,56540,2450854,23085,1266596,1754,30865,23085,1266596,1754,30865,1,44,5,4,1852,42,415,9,46.93,110.28,44.11,595.53,396.99,422.37,992.52,11.9,0,287.82,396.99,408.89,684.81,696.71,-25.38
2450823,56540,2450894,23085,1266596,1754,30865,23085,1266596,1754,30865,1,25,13,2,370,90,415,92,84.86,105.22,30.51,6873.32,2806.92,7807.12,9680.24,0,0,4065.48,2806.92,2806.92,6872.4,6872.4,-5000.2
2450823,56540,2450907,23085,1266596,1754,30865,23085,1266596,1754,30865,1,25,1,4,3364,113,415,4,90.34,161.7,42.04,478.64,168.16,361.36,646.8,6.72,0,103.48,168.16,174.88,271.64,278.36,-193.2
2450823,56540,2450894,23085,1266596,1754,30865,23085,1266596,1754,30865,1,100,19,2,7675,196,415,41,50.47,135.25,1.35,5489.9,55.35,2069.27,5545.25,0.83,27.67,1663.37,27.68,28.51,1691.05,1691.88,-2041.59
2450823,56540,2450836,23085,1266596,1754,30865,23085,1266596,1754,30865,1,56,8,3,9904,16,415,44,52.04,77.53,20.93,2490.4,920.92,2289.76,3411.32,27.62,0,136.4,920.92,948.54,1057.32,1084.94,-1368.84
2450823,11418,2450859,20435,143143,6298,45406,20435,143143,6298,45406,4,4,6,3,46,71,416,93,71.39,131.35,53.85,7207.5,5008.05,6639.27,12215.55,400.64,0,854.67,5008.05,5408.69,5862.72,6263.36,-1631.22
2450823,11418,2450834,20435,143143,6298,45406,20435,143143,6298,45406,4,107,17,2,17306,224,416,17,20.84,62.31,61.06,21.25,1038.02,354.28,1059.27,31.14,0,158.78,1038.02,1069.16,1196.8,1227.94,683.74
2450823,11418,2450861,20435,143143,6298,45406,20435,143143,6298,45406,4,40,11,1,6481,24,416,19,9.44,25.29,20.23,96.14,384.37,179.36,480.51,19.64,103.77,211.28,280.6,300.24,491.88,511.52,101.24
2450823,11418,2450856,20435,143143,6298,45406,20435,143143,6298,45406,4,83,4,1,9314,100,416,23,56.46,153,22.95,2991.15,527.85,1298.58,3519,10.55,263.92,1055.7,263.93,274.48,1319.63,1330.18,-1034.65
2450823,11418,2450881,20435,143143,6298,45406,20435,143143,6298,45406,4,44,19,3,14068,61,416,41,49.62,64.5,36.12,1163.58,1480.92,2034.42,2644.5,27.84,784.88,264.45,696.04,723.88,960.49,988.33,-1338.38
2450823,11418,2450872,20435,143143,6298,45406,20435,143143,6298,45406,4,89,13,3,6112,178,416,41,21.55,56.03,29.13,1102.9,1194.33,883.55,2297.23,11.94,0,596.96,1194.33,1206.27,1791.29,1803.23,310.78
2450823,11418,2450834,20435,143143,6298,45406,20435,143143,6298,45406,4,12,13,3,1486,89,416,76,18.65,19.39,9.69,737.2,736.44,1417.4,1473.64,14.72,0,367.84,736.44,751.16,1104.28,1119,-680.96
2450823,11418,2450909,20435,143143,6298,45406,20435,143143,6298,45406,4,87,5,3,12196,262,416,94,27.76,63.29,53.16,952.22,4997.04,2609.44,5949.26,279.83,1499.11,2379.14,3497.93,3777.76,5877.07,6156.9,888.49
2450823,11418,2450885,20435,143143,6298,45406,20435,143143,6298,45406,4,85,2,5,6788,249,416,63,49.9,101.79,50.89,3206.7,3206.07,3143.7,6412.77,112.53,1955.7,192.15,1250.37,1362.9,1442.52,1555.05,-1893.33
2450823,11418,2450903,20435,143143,6298,45406,20435,143143,6298,45406,4,64,10,5,16522,97,416,63,45.7,78.6,9.43,4357.71,594.09,2879.1,4951.8,10.15,255.45,98.91,338.64,348.79,437.55,447.7,-2540.46
2450823,69360,2450836,98061,997472,530,45988,98061,997472,530,45988,4,22,4,5,17114,260,417,51,61.88,173.88,62.59,5675.79,3192.09,3155.88,8867.88,31.92,0,88.23,3192.09,3224.01,3280.32,3312.24,36.21
2450823,69360,2450907,98061,997472,530,45988,98061,997472,530,45988,4,95,17,3,12247,101,417,69,75.92,119.95,98.35,1490.4,6786.15,5238.48,8276.55,542.89,0,2151.42,6786.15,7329.04,8937.57,9480.46,1547.67
2450823,69360,2450891,98061,997472,530,45988,98061,997472,530,45988,4,9,14,1,2402,244,417,73,12,13.08,4.57,621.23,333.61,876,954.84,16.68,0,37.96,333.61,350.29,371.57,388.25,-542.39
2450823,69360,2450828,98061,997472,530,45988,98061,997472,530,45988,4,2,16,4,8474,47,417,42,91.93,234.42,131.27,4332.3,5513.34,3861.06,9845.64,0,0,984.48,5513.34,5513.34,6497.82,6497.82,1652.28
2450823,69360,2450879,98061,997472,530,45988,98061,997472,530,45988,4,97,13,4,13514,186,417,71,88.73,149.95,82.47,4791.08,5855.37,6299.83,10646.45,292.76,0,2767.58,5855.37,6148.13,8622.95,8915.71,-444.46
2450823,69360,2450913,98061,997472,530,45988,98061,997472,530,45988,4,63,3,1,4736,207,417,32,46.39,62.62,13.77,1563.2,440.64,1484.48,2003.84,22.03,0,480.64,440.64,462.67,921.28,943.31,-1043.84
2450823,15771,2450858,75716,165120,124,18681,75716,165120,124,18681,1,63,7,4,104,207,418,82,81.43,179.14,154.06,2056.56,12632.92,6677.26,14689.48,1136.96,0,5875.3,12632.92,13769.88,18508.22,19645.18,5955.66
2450823,15771,2450857,75716,165120,124,18681,75716,165120,124,18681,1,94,20,5,7670,109,418,27,8.74,21.15,2.74,497.07,73.98,235.98,571.05,0.73,0,279.72,73.98,74.71,353.7,354.43,-162
2450823,15771,2450872,75716,165120,124,18681,75716,165120,124,18681,1,103,19,2,11527,157,418,8,29.97,36.26,34.44,14.56,275.52,239.76,290.08,8.26,0,130.48,275.52,283.78,406,414.26,35.76
2450823,15771,2450852,75716,165120,124,18681,75716,165120,124,18681,1,5,12,2,13480,207,418,49,68.51,147.98,48.83,4858.35,2392.67,3356.99,7251.02,47.85,0,1232.35,2392.67,2440.52,3625.02,3672.87,-964.32
2450823,15771,2450852,75716,165120,124,18681,75716,165120,124,18681,1,82,10,4,6436,244,418,46,27.88,55.2,33.67,990.38,1548.82,1282.48,2539.2,92.92,0,406.18,1548.82,1641.74,1955,2047.92,266.34
2450823,15771,2450866,75716,165120,124,18681,75716,165120,124,18681,1,65,14,3,4472,121,418,72,40.08,58.51,56.16,169.2,4043.52,2885.76,4212.72,33.96,2345.24,1979.28,1698.28,1732.24,3677.56,3711.52,-1187.48
2450823,15771,2450851,75716,165120,124,18681,75716,165120,124,18681,1,87,17,4,9412,35,418,65,10.24,16.07,6.58,616.85,427.7,665.6,1044.55,4.79,307.94,344.5,119.76,124.55,464.26,469.05,-545.84
2450823,15771,2450854,75716,165120,124,18681,75716,165120,124,18681,1,14,10,4,1496,282,418,78,69.6,71.68,36.55,2740.14,2850.9,5428.8,5591.04,228.07,0,2347.8,2850.9,3078.97,5198.7,5426.77,-2577.9
2450823,15771,2450834,75716,165120,124,18681,75716,165120,124,18681,1,63,11,5,8560,91,418,5,84.39,205.91,115.3,453.05,576.5,421.95,1029.55,23.06,0,236.75,576.5,599.56,813.25,836.31,154.55
2450823,15771,2450864,75716,165120,124,18681,75716,165120,124,18681,1,26,1,2,3620,274,418,48,6.57,18.39,12.68,274.08,608.64,315.36,882.72,0,0,202.56,608.64,608.64,811.2,811.2,293.28
2450823,50091,2450881,33562,1803936,1157,6331,33562,1803936,1157,6331,2,92,13,2,3686,70,419,39,32.74,41.57,14.13,1070.16,551.07,1276.86,1621.23,24.68,198.38,194.22,352.69,377.37,546.91,571.59,-924.17
2450823,50091,2450849,33562,1803936,1157,6331,33562,1803936,1157,6331,2,8,8,5,8792,139,419,41,28.82,31.12,10.26,855.26,420.66,1181.62,1275.92,37.85,0,407.95,420.66,458.51,828.61,866.46,-760.96
2450823,50091,2450863,33562,1803936,1157,6331,33562,1803936,1157,6331,2,81,6,3,15134,253,419,27,87.21,128.19,114.08,380.97,3080.16,2354.67,3461.13,30.8,0,1453.41,3080.16,3110.96,4533.57,4564.37,725.49
2450823,50091,2450870,33562,1803936,1157,6331,33562,1803936,1157,6331,2,30,18,4,17128,171,419,69,33.98,56.74,6.24,3484.5,430.56,2344.62,3915.06,25.83,0,1213.02,430.56,456.39,1643.58,1669.41,-1914.06
2450823,50091,2450864,33562,1803936,1157,6331,33562,1803936,1157,6331,2,106,9,3,11612,126,419,81,54.6,115.75,113.43,187.92,9187.83,4422.6,9375.75,183.75,0,2156.22,9187.83,9371.58,11344.05,11527.8,4765.23
2450823,50091,2450857,33562,1803936,1157,6331,33562,1803936,1157,6331,2,27,16,5,6841,262,419,89,41.57,57.36,25.81,2807.95,2297.09,3699.73,5105.04,68.91,0,2347.82,2297.09,2366,4644.91,4713.82,-1402.64
2450823,50091,2450886,33562,1803936,1157,6331,33562,1803936,1157,6331,2,80,19,5,16726,122,419,24,38.1,61.72,35.79,622.32,858.96,914.4,1481.28,42.94,0,0,858.96,901.9,858.96,901.9,-55.44
2450823,50091,2450841,33562,1803936,1157,6331,33562,1803936,1157,6331,2,82,7,2,16555,94,419,18,69.51,79.24,3.16,1369.44,56.88,1251.18,1426.32,1.73,22.18,456.3,34.7,36.43,491,492.73,-1216.48
2450823,50091,2450913,33562,1803936,1157,6331,33562,1803936,1157,6331,2,35,17,4,13750,244,419,17,12.21,35.65,4.27,533.46,72.59,207.57,606.05,0.72,0,115.09,72.59,73.31,187.68,188.4,-134.98
2450823,50091,2450844,33562,1803936,1157,6331,33562,1803936,1157,6331,2,55,13,1,8365,74,419,11,70.54,98.75,66.16,358.49,727.76,775.94,1086.25,58.22,0,32.56,727.76,785.98,760.32,818.54,-48.18
2450823,50091,2450851,33562,1803936,1157,6331,33562,1803936,1157,6331,2,57,20,1,5563,229,419,91,71.47,155.8,101.27,4962.23,9215.57,6503.77,14177.8,92.15,0,3685.5,9215.57,9307.72,12901.07,12993.22,2711.8
2450823,50091,2450835,33562,1803936,1157,6331,33562,1803936,1157,6331,2,12,6,5,15364,233,419,22,74.65,213.49,175.06,845.46,3851.32,1642.3,4696.78,231.07,0,187.66,3851.32,4082.39,4038.98,4270.05,2209.02
2450823,50091,2450830,33562,1803936,1157,6331,33562,1803936,1157,6331,2,69,7,5,9457,63,419,64,59.09,112.27,41.53,4527.36,2657.92,3781.76,7185.28,132.89,0,2801.92,2657.92,2790.81,5459.84,5592.73,-1123.84
2450823,50091,2450897,33562,1803936,1157,6331,33562,1803936,1157,6331,2,58,5,4,8516,198,419,93,40.63,101.57,80.24,1983.69,7462.32,3778.59,9446.01,149.24,0,3777.66,7462.32,7611.56,11239.98,11389.22,3683.73
2450823,25546,2450881,92253,911772,5338,44857,92253,911772,5338,44857,1,72,20,5,10592,257,420,75,37.32,45.15,31.15,1050,2336.25,2799,3386.25,0,0,405.75,2336.25,2336.25,2742,2742,-462.75
2450823,25546,2450903,92253,911772,5338,44857,92253,911772,5338,44857,1,3,18,1,1333,262,420,99,9.83,18.87,6.6,1214.73,653.4,973.17,1868.13,52.27,0,784.08,653.4,705.67,1437.48,1489.75,-319.77
2450823,25546,2450826,92253,911772,5338,44857,92253,911772,5338,44857,1,52,14,5,12757,262,420,25,21.41,29.11,7.27,546,181.75,535.25,727.75,3.94,125.4,0,56.35,60.29,56.35,60.29,-478.9
2450823,25546,2450898,92253,911772,5338,44857,92253,911772,5338,44857,1,2,4,5,46,222,420,26,24.15,40.08,1.2,1010.88,31.2,627.9,1042.08,1.87,0,135.46,31.2,33.07,166.66,168.53,-596.7
2450823,25546,2450879,92253,911772,5338,44857,92253,911772,5338,44857,1,4,19,2,17306,220,420,93,21.64,47.6,17.61,2789.07,1637.73,2012.52,4426.8,147.39,0,1549.38,1637.73,1785.12,3187.11,3334.5,-374.79
2450823,25546,2450894,92253,911772,5338,44857,92253,911772,5338,44857,1,17,2,4,6481,255,420,29,80.11,179.44,177.64,52.2,5151.56,2323.19,5203.76,9.78,4172.76,51.91,978.8,988.58,1030.71,1040.49,-1344.39
2450823,25546,2450872,92253,911772,5338,44857,92253,911772,5338,44857,1,1,1,1,9314,4,420,6,63.83,97.65,24.41,439.44,146.46,382.98,585.9,11.71,0,164.04,146.46,158.17,310.5,322.21,-236.52
2450823,25546,2450879,92253,911772,5338,44857,92253,911772,5338,44857,1,95,16,3,14068,95,420,50,50.73,76.6,19.91,2834.5,995.5,2536.5,3830,6.47,348.42,1838,647.08,653.55,2485.08,2491.55,-1889.42
2450823,25546,2450908,92253,911772,5338,44857,92253,911772,5338,44857,1,27,13,4,6112,210,420,11,25.54,36.26,26.46,107.8,291.06,280.94,398.86,14.84,43.65,0,247.41,262.25,247.41,262.25,-33.53
2450823,27545,2450882,9057,1646191,3772,7353,9057,1646191,3772,7353,2,36,19,4,16040,49,421,72,71,105.08,68.3,2648.16,4917.6,5112,7565.76,310.79,1032.69,1739.52,3884.91,4195.7,5624.43,5935.22,-1227.09
2450823,27545,2450868,9057,1646191,3772,7353,9057,1646191,3772,7353,2,35,9,5,7118,174,421,57,57.21,109.27,91.78,996.93,5231.46,3260.97,6228.39,104.62,0,2117.55,5231.46,5336.08,7349.01,7453.63,1970.49
2450823,27545,2450837,9057,1646191,3772,7353,9057,1646191,3772,7353,2,85,1,4,8617,22,421,3,35.19,59.82,7.77,156.15,23.31,105.57,179.46,0,5.36,80.73,17.95,17.95,98.68,98.68,-87.62
2450823,27545,2450879,9057,1646191,3772,7353,9057,1646191,3772,7353,2,36,10,4,646,97,421,52,61.34,148.44,93.51,2856.36,4862.52,3189.68,7718.88,243.12,0,3396.12,4862.52,5105.64,8258.64,8501.76,1672.84
2450823,27545,2450854,9057,1646191,3772,7353,9057,1646191,3772,7353,2,55,14,1,2377,38,421,91,25.61,53.78,38.72,1370.46,3523.52,2330.51,4893.98,69.06,70.47,1663.48,3453.05,3522.11,5116.53,5185.59,1122.54
2450823,27545,2450899,9057,1646191,3772,7353,9057,1646191,3772,7353,2,48,1,5,3823,53,421,58,28.83,84.76,25.42,3441.72,1474.36,1672.14,4916.08,0,191.66,2015.5,1282.7,1282.7,3298.2,3298.2,-389.44
2450823,27545,2450898,9057,1646191,3772,7353,9057,1646191,3772,7353,2,5,18,4,11692,131,421,34,18.07,42.64,34.96,261.12,1188.64,614.38,1449.76,0,0,57.8,1188.64,1188.64,1246.44,1246.44,574.26
2450823,27545,2450889,9057,1646191,3772,7353,9057,1646191,3772,7353,2,10,3,2,3493,185,421,33,53.25,157.62,141.85,520.41,4681.05,1757.25,5201.46,26.68,2012.85,780.12,2668.2,2694.88,3448.32,3475,910.95
2450823,27545,2450854,9057,1646191,3772,7353,9057,1646191,3772,7353,2,99,14,4,2846,172,421,34,25.68,33.64,27.24,217.6,926.16,873.12,1143.76,64.83,0,205.7,926.16,990.99,1131.86,1196.69,53.04
,,2450853,,1646191,3772,,,,,,2,22,,,1972,298,421,94,,12.39,12.14,,1141.16,862.92,1164.66,,,279.18,,1221.04,1420.34,1500.22,278.24
2450823,27545,2450911,9057,1646191,3772,7353,9057,1646191,3772,7353,2,9,4,5,1198,192,421,63,49.3,103.03,75.21,1752.66,4738.23,3105.9,6490.89,236.91,0,973.35,4738.23,4975.14,5711.58,5948.49,1632.33
2450823,27545,2450849,9057,1646191,3772,7353,9057,1646191,3772,7353,2,63,15,5,4825,251,421,2,35.95,52.84,16.38,72.92,32.76,71.9,105.68,2.62,0,15.84,32.76,35.38,48.6,51.22,-39.14
2450823,27545,2450907,9057,1646191,3772,7353,9057,1646191,3772,7353,2,18,19,4,14024,186,421,49,33.58,80.92,59.88,1030.96,2934.12,1645.42,3965.08,64.55,1643.1,1903.16,1291.02,1355.57,3194.18,3258.73,-354.4
2450823,38104,2450894,79638,1183003,1121,44886,79638,1183003,1121,44886,4,71,5,3,13729,118,422,7,63.34,138.08,49.7,618.66,347.9,443.38,966.56,3.47,0,473.55,347.9,351.37,821.45,824.92,-95.48
2450823,38104,2450893,79638,1183003,1121,44886,79638,1183003,1121,44886,4,79,6,3,9008,273,422,65,21.07,39.4,21.27,1178.45,1382.55,1369.55,2561,0.55,1327.24,1254.5,55.31,55.86,1309.81,1310.36,-1314.24
2450823,38104,2450878,79638,1183003,1121,44886,79638,1183003,1121,44886,4,57,19,1,16426,271,422,43,89.51,149.48,37.37,4820.73,1606.91,3848.93,6427.64,16.06,0,2249.33,1606.91,1622.97,3856.24,3872.3,-2242.02
2450823,38104,2450894,79638,1183003,1121,44886,79638,1183003,1121,44886,4,28,14,1,8245,162,422,93,2.18,6.23,5.6,58.59,520.8,202.74,579.39,46.87,0,190.65,520.8,567.67,711.45,758.32,318.06
2450823,38104,2450837,79638,1183003,1121,44886,79638,1183003,1121,44886,4,71,18,4,14576,131,422,8,1.76,4.66,4.47,1.52,35.76,14.08,37.28,0.55,8.22,4.08,27.54,28.09,31.62,32.17,13.46
2450823,38104,2450899,79638,1183003,1121,44886,79638,1183003,1121,44886,4,86,5,5,15391,158,422,17,90.85,243.47,177.73,1117.58,3021.41,1544.45,4138.99,151.07,0,1779.73,3021.41,3172.48,4801.14,4952.21,1476.96
2450823,38104,2450828,79638,1183003,1121,44886,79638,1183003,1121,44886,4,56,3,4,5845,165,422,76,80.19,181.22,67.05,8676.92,5095.8,6094.44,13772.72,254.79,0,3717.92,5095.8,5350.59,8813.72,9068.51,-998.64
2450823,38104,2450907,79638,1183003,1121,44886,79638,1183003,1121,44886,4,47,10,5,17521,175,422,35,31.49,61.72,11.1,1771.7,388.5,1102.15,2160.2,19.42,0,928.55,388.5,407.92,1317.05,1336.47,-713.65
2450823,38104,2450902,79638,1183003,1121,44886,79638,1183003,1121,44886,4,53,8,2,10981,260,422,64,49.2,138.25,48.38,5751.68,3096.32,3148.8,8848,12.07,1888.75,4335.36,1207.57,1219.64,5542.93,5555,-1941.23
2450823,46250,2450897,58775,838279,1783,20440,8474,1586882,686,19290,1,40,14,2,3430,68,423,21,8.98,21.01,12.6,176.61,264.6,188.58,441.21,13.23,0,101.43,264.6,277.83,366.03,379.26,76.02
2450823,46250,2450832,58775,838279,1783,20440,8474,1586882,686,19290,1,30,14,1,6979,173,423,47,19.64,28.67,22.07,310.2,1037.29,923.08,1347.49,21.78,674.23,552.25,363.06,384.84,915.31,937.09,-560.02
2450823,46250,2450829,58775,838279,1783,20440,8474,1586882,686,19290,1,29,16,2,9088,251,423,79,7.12,20.93,12.76,645.43,1008.04,562.48,1653.47,0,0,297.04,1008.04,1008.04,1305.08,1305.08,445.56
2450823,46250,2450859,58775,838279,1783,20440,8474,1586882,686,19290,1,87,6,4,12788,295,423,18,44.16,109.51,73.37,650.52,1320.66,794.88,1971.18,118.85,0,118.26,1320.66,1439.51,1438.92,1557.77,525.78
2450823,46250,2450858,58775,838279,1783,,8474,,,19290,1,86,16,,16666,,423,99,39.82,88,34.32,,,,,,,435.6,3397.68,,3833.28,4037.14,-544.5
2450823,46250,2450890,58775,838279,1783,20440,8474,1586882,686,19290,1,51,13,3,16330,230,423,93,77.51,209.27,177.87,2920.2,16541.91,7208.43,19462.11,330.83,0,7395.36,16541.91,16872.74,23937.27,24268.1,9333.48
2450823,46250,2450913,58775,838279,1783,20440,8474,1586882,686,19290,1,31,2,5,9092,169,423,20,98.74,150.08,111.05,780.6,2221,1974.8,3001.6,111.05,0,1050.4,2221,2332.05,3271.4,3382.45,246.2
2450823,46250,2450907,58775,838279,1783,20440,8474,1586882,686,19290,1,33,1,4,17038,272,423,52,89.95,139.42,41.82,5075.2,2174.64,4677.4,7249.84,108.73,0,579.8,2174.64,2283.37,2754.44,2863.17,-2502.76
2450823,46250,2450913,58775,838279,1783,20440,8474,1586882,686,19290,1,85,10,4,14228,240,423,97,52.71,136.51,36.85,9667.02,3574.45,5112.87,13241.47,50.04,2573.6,264.81,1000.85,1050.89,1265.66,1315.7,-4112.02
2450823,46250,2450855,58775,838279,1783,20440,8474,1586882,686,19290,1,98,11,3,9982,55,423,59,46.56,138.74,84.63,3192.49,4993.17,2747.04,8185.66,99.86,0,2046.12,4993.17,5093.03,7039.29,7139.15,2246.13
2450823,46250,2450883,58775,838279,1783,20440,8474,1586882,686,19290,1,3,9,3,15694,198,423,55,99.72,116.67,32.66,4620.55,1796.3,5484.6,6416.85,71.85,0,1925,1796.3,1868.15,3721.3,3793.15,-3688.3
2450823,46250,2450829,58775,838279,1783,20440,8474,1586882,686,19290,1,63,5,2,236,251,423,24,51.27,65.11,7.16,1390.8,171.84,1230.48,1562.64,15.46,0,593.76,171.84,187.3,765.6,781.06,-1058.64
2450823,46250,2450897,58775,838279,1783,20440,8474,1586882,686,19290,1,38,18,2,11245,10,423,10,76.69,128.07,103.73,243.4,1037.3,766.9,1280.7,10.37,0,153.6,1037.3,1047.67,1190.9,1201.27,270.4
2450823,68337,2450897,62100,672134,4921,10155,62100,672134,4921,10155,2,85,4,4,13964,296,424,87,38.34,99.3,48.65,4406.55,4232.55,3335.58,8639.1,253.95,0,4319.55,4232.55,4486.5,8552.1,8806.05,896.97
2450823,68337,2450894,62100,672134,4921,10155,62100,672134,4921,10155,2,1,6,5,8257,40,424,11,81.56,133.75,133.75,0,1471.25,897.16,1471.25,44.13,0,661.98,1471.25,1515.38,2133.23,2177.36,574.09
2450823,68337,2450855,62100,672134,4921,10155,62100,672134,4921,10155,2,51,6,2,11276,237,424,21,61.13,78.85,67.02,248.43,1407.42,1283.73,1655.85,112.59,0,629.16,1407.42,1520.01,2036.58,2149.17,123.69
2450823,68337,2450851,62100,672134,4921,10155,62100,672134,4921,10155,2,59,3,1,7856,117,424,60,94.2,149.77,10.48,8357.4,628.8,5652,8986.2,18.86,0,4402.8,628.8,647.66,5031.6,5050.46,-5023.2
2450823,32241,2450843,36669,1647473,6277,28234,36669,1647473,6277,28234,2,27,13,4,15418,194,425,3,57.18,169.25,140.47,86.34,421.41,171.54,507.75,6.57,257.06,192.93,164.35,170.92,357.28,363.85,-7.19
2450823,32241,2450839,36669,1647473,6277,28234,36669,1647473,6277,28234,2,31,17,5,4840,278,425,73,72.63,206.99,68.3,10124.37,4985.9,5301.99,15110.27,448.73,0,1208.15,4985.9,5434.63,6194.05,6642.78,-316.09
2450823,32241,2450887,36669,1647473,6277,28234,36669,1647473,6277,28234,2,25,14,4,11653,254,425,28,2.86,6.89,3.37,98.56,94.36,80.08,192.92,0,46.23,90.44,48.13,48.13,138.57,138.57,-31.95
2450823,32241,2450841,36669,1647473,6277,28234,36669,1647473,6277,28234,2,29,2,5,7402,86,425,57,19.46,47.09,47.09,0,2684.13,1109.22,2684.13,214.73,0,1261.41,2684.13,2898.86,3945.54,4160.27,1574.91
2450823,32241,2450863,36669,1647473,6277,28234,36669,1647473,6277,28234,2,65,14,3,4600,119,425,81,29.34,36.96,35.85,89.91,2903.85,2376.54,2993.76,58.07,0,688.5,2903.85,2961.92,3592.35,3650.42,527.31
2450823,32241,2450895,36669,1647473,6277,28234,36669,1647473,6277,28234,2,97,10,5,6619,87,425,27,41.83,97.88,86.13,317.25,2325.51,1129.41,2642.76,116.27,0,1215.54,2325.51,2441.78,3541.05,3657.32,1196.1
2450823,32241,2450826,36669,1647473,6277,28234,36669,1647473,6277,28234,2,9,5,2,7822,179,425,97,68.56,172.08,37.85,13020.31,3671.45,6650.32,16691.76,293.71,0,5173.98,3671.45,3965.16,8845.43,9139.14,-2978.87
2450823,32241,2450876,36669,1647473,6277,28234,36669,1647473,6277,28234,2,14,2,4,14014,229,425,98,28.42,72.75,23.28,4848.06,2281.44,2785.16,7129.5,182.51,0,427.28,2281.44,2463.95,2708.72,2891.23,-503.72
