ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2452549,51024,2452610,10831,27858,1573246,6187,15975,18574,1511537,4263,33036,45,18,2,3,41,519,68,92.2,198.23,31.71,11323.36,2156.28,6269.6,13479.64,150.93,0,5661,2156.28,2307.21,7817.28,7968.21,-4113.32
2452549,51024,2452571,9606,27858,1573246,6187,15975,18574,1511537,4263,33036,13,18,4,1,181,519,57,90.86,213.52,66.19,8397.81,3772.83,5179.02,12170.64,301.82,0,4016.22,3772.83,4074.65,7789.05,8090.87,-1406.19
2452549,51024,2452646,2275,27858,1573246,6187,15975,18574,1511537,4263,33036,51,30,4,1,95,519,84,95.65,129.12,38.73,7592.76,3253.32,8034.6,10846.08,221.22,487.99,4012.68,2765.33,2986.55,6778.01,6999.23,-5269.27
2452549,51024,2452627,16255,27858,1573246,6187,15975,18574,1511537,4263,33036,42,6,12,1,30,519,7,19.11,38.41,11.52,188.23,80.64,133.77,268.87,2.41,0,51.03,80.64,83.05,131.67,134.08,-53.13
2452549,51024,2452628,9451,27858,1573246,6187,15975,18574,1511537,4263,33036,18,9,11,2,23,519,91,47.79,119.47,105.13,1304.94,9566.83,4348.89,10871.77,0,0,4565.47,9566.83,9566.83,14132.3,14132.3,5217.94
2452549,51024,2452619,963,27858,1573246,6187,15975,18574,1511537,4263,33036,54,7,1,5,242,519,46,34.98,102.84,20.56,3784.88,945.76,1609.08,4730.64,0,0,567.64,945.76,945.76,1513.4,1513.4,-663.32
2452150,35719,2452163,16333,71359,1331232,2305,33378,52387,336579,2883,20387,59,7,8,2,23,520,33,68.76,114.14,29.67,2787.51,979.11,2269.08,3766.62,48.95,0,376.53,979.11,1028.06,1355.64,1404.59,-1289.97
2452150,35719,2452172,8613,71359,1331232,2305,33378,52387,336579,2883,20387,7,7,11,1,198,520,28,86.32,130.34,72.99,1605.8,2043.72,2416.96,3649.52,183.93,0,1605.52,2043.72,2227.65,3649.24,3833.17,-373.24
2452150,35719,2452259,11003,71359,1331232,2305,33378,52387,336579,2883,20387,45,1,6,4,92,520,23,30.38,37.06,30.01,162.15,690.23,698.74,852.38,38.65,207.06,400.43,483.17,521.82,883.6,922.25,-215.57
2452150,35719,2452194,5179,71359,1331232,2305,33378,52387,336579,2883,20387,39,19,3,3,243,520,97,73.37,178.28,139.05,3805.31,13487.85,7116.89,17293.16,269.75,0,1728.54,13487.85,13757.6,15216.39,15486.14,6370.96
2452150,35719,2452250,10913,71359,1331232,2305,33378,52387,336579,2883,20387,27,25,2,1,220,520,66,39.38,109.08,81.81,1799.82,5399.46,2599.08,7199.28,107.98,0,2591.16,5399.46,5507.44,7990.62,8098.6,2800.38
2452150,35719,2452257,755,71359,1331232,2305,33378,52387,336579,2883,20387,5,17,18,4,200,520,93,21.17,61.81,6.79,5116.86,631.47,1968.81,5748.33,25.25,0,2414.28,631.47,656.72,3045.75,3071,-1337.34
2452150,35719,2452176,11007,71359,1331232,2305,33378,52387,336579,2883,20387,59,21,12,3,284,520,48,3.02,7.3,1.09,298.08,52.32,144.96,350.4,0.52,0,31.2,52.32,52.84,83.52,84.04,-92.64
2452150,35719,2452157,8043,71359,1331232,2305,33378,52387,336579,2883,20387,53,9,3,1,209,520,39,31.23,84.63,7.61,3003.78,296.79,1217.97,3300.57,14.83,0,1650.09,296.79,311.62,1946.88,1961.71,-921.18
2452150,35719,2452215,2025,71359,1331232,2305,33378,52387,336579,2883,20387,49,17,13,2,81,520,7,8.05,11.91,10.48,10.01,73.36,56.35,83.37,4.4,0,36.68,73.36,77.76,110.04,114.44,17.01
2452150,35719,2452248,10135,71359,1331232,2305,33378,52387,336579,2883,20387,27,1,8,5,232,520,36,16.86,43.49,2.6,1472.04,93.6,606.96,1565.64,3.74,0,688.68,93.6,97.34,782.28,786.02,-513.36
2452494,58911,2452586,4723,86458,744534,1010,286,86458,744534,1010,286,39,1,12,5,161,521,22,5.5,15.18,10.47,103.62,230.34,121,333.96,6.91,0,16.5,230.34,237.25,246.84,253.75,109.34
2452494,58911,2452513,16599,86458,744534,1010,286,86458,744534,1010,286,9,27,13,2,251,521,33,43.87,51.76,24.32,905.52,802.56,1447.71,1708.08,0,0,580.47,802.56,802.56,1383.03,1383.03,-645.15
2452494,58911,2452505,8127,86458,744534,1010,286,86458,744534,1010,286,7,1,1,3,285,521,17,95.95,136.24,57.22,1343.34,972.74,1631.15,2316.08,0,515.55,347.31,457.19,457.19,804.5,804.5,-1173.96
2452494,58911,2452519,9210,86458,744534,1010,286,86458,744534,1010,286,9,18,13,2,21,521,22,33.54,96.93,83.35,298.76,1833.7,737.88,2132.46,73.34,0,1044.78,1833.7,1907.04,2878.48,2951.82,1095.82
2452494,58911,2452513,16893,86458,744534,1010,286,86458,744534,1010,286,18,21,3,5,197,521,68,95.89,209.04,62.71,9950.44,4264.28,6520.52,14214.72,255.85,0,2131.8,4264.28,4520.13,6396.08,6651.93,-2256.24
2452494,58911,2452550,11700,86458,744534,1010,286,86458,744534,1010,286,24,18,6,3,263,521,59,9.63,16.65,2.66,825.41,156.94,568.17,982.35,7.84,0,471.41,156.94,164.78,628.35,636.19,-411.23
2452494,58911,2452517,12204,86458,744534,1010,286,86458,744534,1010,286,37,27,9,4,179,521,84,16.57,19.88,7.75,1018.92,651,1391.88,1669.92,39.06,0,49.56,651,690.06,700.56,739.62,-740.88
2452494,58911,2452567,12795,86458,744534,1010,286,86458,744534,1010,286,18,1,3,5,90,521,75,13.11,16.38,3.11,995.25,233.25,983.25,1228.5,1.63,200.59,270,32.66,34.29,302.66,304.29,-950.59
2452494,58911,2452526,14071,86458,744534,1010,286,86458,744534,1010,286,49,12,14,2,210,521,92,85.14,244.35,0,22480.2,0,7832.88,22480.2,0,0,11015.16,0,0,11015.16,11015.16,-7832.88
2452494,58911,2452513,17700,86458,744534,1010,286,86458,744534,1010,286,9,3,9,1,173,521,74,40.01,106.42,92.58,1024.16,6850.92,2960.74,7875.08,65.76,5206.69,236.06,1644.23,1709.99,1880.29,1946.05,-1316.51
2452494,58911,2452570,8502,86458,744534,1010,286,86458,744534,1010,286,21,9,2,1,273,521,11,56.05,107.61,78.55,319.66,864.05,616.55,1183.71,69.12,0,591.8,864.05,933.17,1455.85,1524.97,247.5
2452292,47442,2452393,9600,58961,1384424,3040,36903,52822,710817,3776,10382,51,6,7,4,158,522,93,45.66,75.79,24.25,4793.22,2255.25,4246.38,7048.47,63.14,1353.15,2466.36,902.1,965.24,3368.46,3431.6,-3344.28
2452292,47442,2452412,4525,58961,1384424,3040,36903,52822,710817,3776,10382,27,9,6,2,68,522,27,6,10.5,2.41,218.43,65.07,162,283.5,3.9,0,82.08,65.07,68.97,147.15,151.05,-96.93
2452292,47442,2452376,17622,58961,1384424,3040,36903,52822,710817,3776,10382,6,18,15,1,50,522,86,30.04,42.95,14.17,2475.08,1218.62,2583.44,3693.7,109.67,0,1403.52,1218.62,1328.29,2622.14,2731.81,-1364.82
2452292,47442,2452313,16284,58961,1384424,3040,36903,52822,710817,3776,10382,27,9,6,2,218,522,22,51.61,129.54,82.9,1026.08,1823.8,1135.42,2849.88,18.23,0,826.32,1823.8,1842.03,2650.12,2668.35,688.38
2452292,47442,2452364,11091,58961,1384424,3040,36903,52822,710817,3776,10382,21,19,12,1,240,522,77,87.23,157.01,64.37,7133.28,4956.49,6716.71,12089.77,198.25,0,5802.72,4956.49,5154.74,10759.21,10957.46,-1760.22
2452292,47442,2452348,3696,58961,1384424,3040,36903,52822,710817,3776,10382,25,9,7,4,191,522,46,76.89,163,32.6,5998.4,1499.6,3536.94,7498,104.97,0,1799.52,1499.6,1604.57,3299.12,3404.09,-2037.34
2452292,47442,2452362,11037,58961,1384424,3040,36903,52822,710817,3776,10382,9,13,16,3,57,522,89,52.39,80.68,16.94,5672.86,1507.66,4662.71,7180.52,90.45,0,2081.71,1507.66,1598.11,3589.37,3679.82,-3155.05
2452292,47442,2452398,17037,58961,1384424,3040,36903,52822,710817,3776,10382,25,6,13,3,10,522,6,16.21,29.34,23.17,37.02,139.02,97.26,176.04,3.5,51.43,10.56,87.59,91.09,98.15,101.65,-9.67
2452292,47442,2452377,2475,58961,1384424,3040,36903,52822,710817,3776,10382,21,27,7,5,106,522,79,8.49,23.85,15.5,659.65,1224.5,670.71,1884.15,61.22,0,413.96,1224.5,1285.72,1638.46,1699.68,553.79
2452292,47442,2452334,8637,58961,1384424,3040,36903,52822,710817,3776,10382,6,25,6,4,29,522,56,28.85,79.04,64.02,841.12,3585.12,1615.6,4426.24,35.85,0,44.24,3585.12,3620.97,3629.36,3665.21,1969.52
2452292,47442,2452336,9315,58961,1384424,3040,36903,52822,710817,3776,10382,9,24,12,2,289,522,9,19,31.35,11.59,177.84,104.31,171,282.15,2.55,67.8,118.44,36.51,39.06,154.95,157.5,-134.49
2452292,47442,2452319,10872,58961,1384424,3040,36903,52822,710817,3776,10382,7,25,2,1,280,522,74,2.31,6.05,3.81,165.76,281.94,170.94,447.7,0,0,160.58,281.94,281.94,442.52,442.52,111
2452292,47442,2452388,16905,58961,1384424,3040,36903,52822,710817,3776,10382,6,21,19,2,35,522,53,2.5,7.5,5.4,111.3,286.2,132.5,397.5,22.89,0,122.96,286.2,309.09,409.16,432.05,153.7
2452292,47442,2452358,8731,58961,1384424,3040,36903,52822,710817,3776,10382,9,25,14,2,270,522,79,57.3,65.89,36.89,2291,2914.31,4526.7,5205.31,65.57,728.57,884.8,2185.74,2251.31,3070.54,3136.11,-2340.96
2452292,47442,2452381,12123,58961,1384424,3040,36903,52822,710817,3776,10382,33,1,12,1,50,522,31,96.01,159.37,65.34,2914.93,2025.54,2976.31,4940.47,121.53,0,740.9,2025.54,2147.07,2766.44,2887.97,-950.77
2452292,47442,2452328,1273,58961,1384424,3040,36903,52822,710817,3776,10382,18,19,1,2,186,522,68,81.82,164.45,13.15,10288.4,894.2,5563.76,11182.6,26.82,0,670.48,894.2,921.02,1564.68,1591.5,-4669.56
2451131,18473,2451238,7558,75559,1904792,3625,34458,54541,1548852,329,21759,58,8,20,5,110,523,58,36.18,107.81,104.57,187.92,6065.06,2098.44,6252.98,60.04,60.65,812.58,6004.41,6064.45,6816.99,6877.03,3905.97
2451131,18473,2451206,2047,75559,1904792,3625,34458,54541,1548852,329,21759,49,20,7,3,89,523,2,81.03,204.19,153.14,102.1,306.28,162.06,408.38,27.56,0,183.76,306.28,333.84,490.04,517.6,144.22
2451131,18473,2451251,10156,75559,1904792,3625,34458,54541,1548852,329,21759,26,4,5,2,9,523,74,13.81,24.16,6.04,1340.88,446.96,1021.94,1787.84,26.81,0,643.06,446.96,473.77,1090.02,1116.83,-574.98
2451131,18473,2451181,10591,75559,1904792,3625,34458,54541,1548852,329,21759,28,28,8,3,61,523,39,37.47,38.59,25.85,496.86,1008.15,1461.33,1505.01,80.65,0,752.31,1008.15,1088.8,1760.46,1841.11,-453.18
2451131,18473,2451186,12280,75559,1904792,3625,34458,54541,1548852,329,21759,10,4,3,3,100,523,61,32.47,82.79,11.59,4343.2,706.99,1980.67,5050.19,7.06,0,1666.52,706.99,714.05,2373.51,2380.57,-1273.68
2451131,18473,2451139,5932,75559,1904792,3625,34458,54541,1548852,329,21759,31,26,12,2,255,523,80,24.61,34.7,3.12,2526.4,249.6,1968.8,2776,2.69,114.81,27.2,134.79,137.48,161.99,164.68,-1834.01
2451131,18473,2451238,4081,75559,1904792,3625,34458,54541,1548852,329,21759,22,8,5,3,88,523,65,95.99,202.53,111.39,5924.1,7240.35,6239.35,13164.45,579.22,0,1184.3,7240.35,7819.57,8424.65,9003.87,1001
2451131,18473,2451171,9116,75559,1904792,3625,34458,54541,1548852,329,21759,34,8,15,2,12,523,91,73.45,149.83,145.33,409.5,13225.03,6683.95,13634.53,1190.25,0,3680.95,13225.03,14415.28,16905.98,18096.23,6541.08
2451131,18473,2451188,16411,75559,1904792,3625,34458,54541,1548852,329,21759,25,28,4,3,275,523,28,29.12,77.45,17.81,1669.92,498.68,815.36,2168.6,24.93,0,542.08,498.68,523.61,1040.76,1065.69,-316.68
2451131,18473,2451221,6190,75559,1904792,3625,34458,54541,1548852,329,21759,49,10,4,5,46,523,52,56.43,145.58,14.55,6813.56,756.6,2934.36,7570.16,52.96,0,1059.76,756.6,809.56,1816.36,1869.32,-2177.76
2451131,18473,2451187,15526,75559,1904792,3625,34458,54541,1548852,329,21759,34,2,9,3,180,523,81,88.62,121.4,111.68,787.32,9046.08,7178.22,9833.4,51.56,3889.81,983.34,5156.27,5207.83,6139.61,6191.17,-2021.95
2451131,18473,2451222,14236,75559,1904792,3625,34458,54541,1548852,329,21759,44,25,16,1,119,523,11,64.33,120.29,113.07,79.42,1243.77,707.63,1323.19,99.5,0,436.59,1243.77,1343.27,1680.36,1779.86,536.14
2451844,70719,2451937,12323,13806,320657,1908,41959,20603,1089914,509,9104,41,17,20,3,199,524,45,89.93,107.01,107.01,0,4815.45,4046.85,4815.45,433.39,0,1733.4,4815.45,5248.84,6548.85,6982.24,768.6
2451844,70719,2451941,12557,13806,320657,1908,41959,20603,1089914,509,9104,55,2,9,1,150,524,41,14.06,30.79,24.63,252.56,1009.83,576.46,1262.39,40.39,0,315.29,1009.83,1050.22,1325.12,1365.51,433.37
2451844,70719,2451850,8693,13806,320657,1908,41959,20603,1089914,509,9104,32,7,11,5,122,524,6,9.06,26.18,8.63,105.3,51.78,54.36,157.08,4.66,0,20.4,51.78,56.44,72.18,76.84,-2.58
2451844,70719,2451871,3065,13806,320657,1908,41959,20603,1089914,509,9104,56,19,8,1,207,524,8,28.86,53.96,21.58,259.04,172.64,230.88,431.68,8.63,0,77.68,172.64,181.27,250.32,258.95,-58.24
2451844,70719,2451943,4189,13806,320657,1908,41959,20603,1089914,509,9104,47,26,17,2,240,524,34,69.45,191.68,90.08,3454.4,3062.72,2361.3,6517.12,30.62,0,3193.28,3062.72,3093.34,6256,6286.62,701.42
2451844,70719,2451926,9659,13806,320657,1908,41959,20603,1089914,509,9104,29,11,7,3,189,524,71,57.07,114.14,105,648.94,7455,4051.97,8103.94,521.85,0,2106.57,7455,7976.85,9561.57,10083.42,3403.03
2451844,70719,2451912,11426,13806,320657,1908,41959,20603,1089914,509,9104,31,20,16,3,153,524,73,61.12,154.63,49.48,7675.95,3612.04,4461.76,11287.99,72.24,0,2709.03,3612.04,3684.28,6321.07,6393.31,-849.72
2451844,70719,2451942,17309,13806,320657,1908,41959,20603,1089914,509,9104,47,14,9,5,161,524,24,92.34,273.32,87.46,4460.64,2099.04,2216.16,6559.68,188.91,0,786.96,2099.04,2287.95,2886,3074.91,-117.12
2451844,70719,2451904,787,13806,320657,1908,41959,20603,1089914,509,9104,55,25,15,5,72,524,90,29.68,36.8,0.73,3246.3,65.7,2671.2,3312,1.97,0,363.6,65.7,67.67,429.3,431.27,-2605.5
2451844,70719,2451952,9644,13806,320657,1908,41959,20603,1089914,509,9104,5,7,2,3,51,524,62,46.61,67.11,10.06,3537.1,623.72,2889.82,4160.82,43.66,0,706.8,623.72,667.38,1330.52,1374.18,-2266.1
2451844,70719,2451917,1207,13806,320657,1908,41959,20603,1089914,509,9104,59,7,8,4,233,524,99,21.48,63.79,10.84,5242.05,1073.16,2126.52,6315.21,96.58,0,189.09,1073.16,1169.74,1262.25,1358.83,-1053.36
2451844,70719,2451935,15055,13806,320657,1908,41959,20603,1089914,509,9104,38,14,3,3,233,524,73,99.08,196.17,88.27,7876.7,6443.71,7232.84,14320.41,23.19,6057.08,5727.58,386.63,409.82,6114.21,6137.4,-6846.21
2451844,70719,2451856,16961,13806,320657,1908,41959,20603,1089914,509,9104,5,13,4,3,215,524,2,44.98,113.34,62.33,102.02,124.66,89.96,226.68,2.49,0,108.8,124.66,127.15,233.46,235.95,34.7
2451844,70719,2451849,16481,13806,320657,1908,41959,20603,1089914,509,9104,56,17,19,4,16,524,28,86.1,201.47,106.77,2651.6,2989.56,2410.8,5641.16,0,687.59,56.28,2301.97,2301.97,2358.25,2358.25,-108.83
2451844,70719,2451867,563,13806,320657,1908,41959,20603,1089914,509,9104,59,5,6,4,282,524,76,51.71,74.46,20.84,4075.12,1583.84,3929.96,5658.96,15.83,0,112.48,1583.84,1599.67,1696.32,1712.15,-2346.12
2451844,70719,2451932,5630,13806,320657,1908,41959,20603,1089914,509,9104,8,20,7,3,89,524,30,88.12,175.35,170.08,158.1,5102.4,2643.6,5260.5,408.19,0,52.5,5102.4,5510.59,5154.9,5563.09,2458.8
2452182,80406,2452218,11055,30342,87408,2074,740,83593,801014,4536,28858,21,29,2,1,103,525,23,85.54,133.44,17.34,2670.3,398.82,1967.42,3069.12,11.96,0,1227.51,398.82,410.78,1626.33,1638.29,-1568.6
2452182,80406,2452202,2759,30342,87408,2074,740,83593,801014,4536,28858,15,13,16,2,41,525,61,37.96,76.29,76.29,0,4653.69,2315.56,4653.69,232.68,0,1814.75,4653.69,4886.37,6468.44,6701.12,2338.13
2452182,80406,2452189,6695,30342,87408,2074,740,83593,801014,4536,28858,23,17,6,5,277,525,33,60.88,117.49,56.39,2016.3,1860.87,2009.04,3877.17,37.21,0,775.17,1860.87,1898.08,2636.04,2673.25,-148.17
2452182,80406,2452227,14173,30342,87408,2074,740,83593,801014,4536,28858,15,9,15,2,259,525,59,35.6,86.5,57.95,1684.45,3419.05,2100.4,5103.5,136.76,0,254.88,3419.05,3555.81,3673.93,3810.69,1318.65
2452182,80406,2452274,7025,30342,87408,2074,740,83593,801014,4536,28858,9,11,17,3,279,525,61,33.31,35.64,26.73,543.51,1630.53,2031.91,2174.04,16.3,0,521.55,1630.53,1646.83,2152.08,2168.38,-401.38
2452182,80406,2452262,15491,30342,87408,2074,740,83593,801014,4536,28858,37,17,19,2,242,525,90,75.51,96.65,3.86,8351.1,347.4,6795.9,8698.5,13.89,0,1652.4,347.4,361.29,1999.8,2013.69,-6448.5
2452182,80406,2452241,1657,30342,87408,2074,740,83593,801014,4536,28858,51,13,5,1,77,525,50,84.88,143.44,84.62,2941,4231,4244,7172,0,0,573.5,4231,4231,4804.5,4804.5,-13
2452182,80406,2452236,16803,30342,87408,2074,740,83593,801014,4536,28858,15,15,8,3,218,525,51,45.57,136.25,19.07,5976.18,972.57,2324.07,6948.75,35.01,534.91,1806.42,437.66,472.67,2244.08,2279.09,-1886.41
2452182,80406,2452200,37,30342,87408,2074,740,83593,801014,4536,28858,3,27,16,3,290,525,22,92.15,159.41,129.12,666.38,2840.64,2027.3,3507.02,113.62,0,806.52,2840.64,2954.26,3647.16,3760.78,813.34
2452182,80406,2452260,5499,30342,87408,2074,740,83593,801014,4536,28858,47,27,4,4,284,525,41,6.71,12.68,4.31,343.17,176.71,275.11,519.88,0,174.94,10.25,1.77,1.77,12.02,12.02,-273.34
2451453,63407,2451480,8420,76195,1759798,6601,45804,19123,56218,6795,11725,55,20,11,4,177,526,48,32.19,54.72,6.01,2338.08,288.48,1545.12,2626.56,2.88,0,236.16,288.48,291.36,524.64,527.52,-1256.64
2451453,63407,2451471,4442,76195,1759798,6601,45804,19123,56218,6795,11725,55,26,10,1,182,526,7,77.64,180.12,147.69,227.01,1033.83,543.48,1260.84,72.36,0,529.55,1033.83,1106.19,1563.38,1635.74,490.35
2451453,63407,2451543,11683,76195,1759798,6601,45804,19123,56218,6795,11725,32,16,1,5,202,526,15,30.31,58.8,37.63,317.55,564.45,454.65,882,0,0,396.9,564.45,564.45,961.35,961.35,109.8
2451453,63407,2451536,15434,76195,1759798,6601,45804,19123,56218,6795,11725,7,16,4,1,211,526,1,57.17,100.61,72.43,28.18,72.43,57.17,100.61,0,0,47.28,72.43,72.43,119.71,119.71,15.26
2451453,63407,2451561,11116,76195,1759798,6601,45804,19123,56218,6795,11725,46,8,6,2,278,526,46,3.11,9.01,5.22,174.34,240.12,143.06,414.46,9.6,0,190.44,240.12,249.72,430.56,440.16,97.06
2451453,63407,2451456,1004,76195,1759798,6601,45804,19123,56218,6795,11725,56,2,2,2,212,526,35,38.26,65.8,65.14,23.1,2279.9,1339.1,2303,205.19,0,68.95,2279.9,2485.09,2348.85,2554.04,940.8
2451453,63407,2451551,6811,76195,1759798,6601,45804,19123,56218,6795,11725,14,19,19,3,187,526,31,94.65,101.27,77.97,722.3,2417.07,2934.15,3139.37,145.02,0,282.41,2417.07,2562.09,2699.48,2844.5,-517.08
2451453,63407,2451488,8899,76195,1759798,6601,45804,19123,56218,6795,11725,26,14,2,4,73,526,29,79.25,118.08,99.18,548.1,2876.22,2298.25,3424.32,76.79,316.38,1095.62,2559.84,2636.63,3655.46,3732.25,261.59
2451453,63407,2451467,1178,76195,1759798,6601,45804,19123,56218,6795,11725,46,1,18,5,82,526,48,50.9,53.44,41.68,564.48,2000.64,2443.2,2565.12,58.41,540.17,359.04,1460.47,1518.88,1819.51,1877.92,-982.73
2451453,63407,2451555,14560,76195,1759798,6601,45804,19123,56218,6795,11725,8,19,12,4,76,526,71,94.62,199.64,67.87,9355.67,4818.77,6718.02,14174.44,96.37,0,0,4818.77,4915.14,4818.77,4915.14,-1899.25
2451453,63407,2451462,3644,76195,1759798,6601,45804,19123,56218,6795,11725,31,2,11,5,179,526,27,50.73,71.02,70.3,19.44,1898.1,1369.71,1917.54,15.37,1727.27,115.02,170.83,186.2,285.85,301.22,-1198.88
2451527,59936,2451641,14932,67015,724866,5117,49368,86465,1350817,384,27998,32,2,7,5,100,527,23,97.52,240.87,115.61,2880.98,2659.03,2242.96,5540.01,65.41,478.62,664.7,2180.41,2245.82,2845.11,2910.52,-62.55
2451527,59936,2451551,811,67015,724866,5117,49368,86465,1350817,384,27998,40,8,19,3,287,527,75,3.83,6.7,2.14,342,160.5,287.25,502.5,4.81,0,19.5,160.5,165.31,180,184.81,-126.75
2451527,59936,2451542,14276,67015,724866,5117,49368,86465,1350817,384,27998,13,8,20,5,223,527,96,21.63,51.04,8.16,4116.48,783.36,2076.48,4899.84,15.66,0,587.52,783.36,799.02,1370.88,1386.54,-1293.12
2451527,59936,2451615,1594,67015,724866,5117,49368,86465,1350817,384,27998,4,1,9,5,288,527,60,70.82,154.38,134.31,1204.2,8058.6,4249.2,9262.8,322.34,0,3427.2,8058.6,8380.94,11485.8,11808.14,3809.4
2451527,59936,2451546,9871,67015,724866,5117,49368,86465,1350817,384,27998,7,16,17,2,220,527,40,82.08,164.98,21.44,5741.6,857.6,3283.2,6599.2,17.15,0,3167.6,857.6,874.75,4025.2,4042.35,-2425.6
2451527,59936,2451558,15388,67015,724866,5117,49368,86465,1350817,384,27998,52,7,1,1,138,527,7,54.3,141.72,11.33,912.73,79.31,380.1,992.04,3.17,0,486.08,79.31,82.48,565.39,568.56,-300.79
2451527,59936,2451563,11728,67015,724866,5117,49368,86465,1350817,384,27998,8,1,7,1,192,527,73,88.95,158.33,0,11558.09,0,6493.35,11558.09,0,0,1964.43,0,0,1964.43,1964.43,-6493.35
2451527,59936,2451572,6590,67015,724866,5117,49368,86465,1350817,384,27998,32,20,5,2,16,527,27,15.52,22.96,2.75,545.67,74.25,419.04,619.92,6.68,0,241.65,74.25,80.93,315.9,322.58,-344.79
2451527,59936,2451568,3070,67015,724866,5117,49368,86465,1350817,384,27998,1,22,13,4,255,527,31,13.98,17.33,13.69,112.84,424.39,433.38,537.23,25.46,0,42.78,424.39,449.85,467.17,492.63,-8.99
2451527,59936,2451604,5953,67015,724866,5117,49368,86465,1350817,384,27998,32,2,17,2,17,527,83,37.76,66.45,27.9,3199.65,2315.7,3134.08,5515.35,162.09,0,2481.7,2315.7,2477.79,4797.4,4959.49,-818.38
2451527,59936,2451548,17488,67015,724866,5117,49368,86465,1350817,384,27998,25,4,13,1,176,527,94,87.18,124.66,8.72,10898.36,819.68,8194.92,11718.04,16.39,0,3163.1,819.68,836.07,3982.78,3999.17,-7375.24
2451527,59936,2451642,9386,67015,724866,5117,49368,86465,1350817,384,27998,4,25,3,5,80,527,91,29.99,32.08,15.71,1489.67,1429.61,2729.09,2919.28,0,0,232.96,1429.61,1429.61,1662.57,1662.57,-1299.48
2451527,59936,2451603,5122,67015,724866,5117,49368,86465,1350817,384,27998,16,8,18,1,74,527,88,37.14,72.05,71.32,64.24,6276.16,3268.32,6340.4,266.1,2949.79,633.6,3326.37,3592.47,3959.97,4226.07,58.05
2451527,59936,2451539,13255,67015,724866,5117,49368,86465,1350817,384,27998,52,2,10,5,123,527,32,3.89,5.99,0.53,174.72,16.96,124.48,191.68,1.35,0,84.16,16.96,18.31,101.12,102.47,-107.52
2452161,45507,2452164,5787,73725,1518216,3954,40845,4917,1819833,2566,31299,15,15,5,5,105,528,83,74.97,163.43,132.37,2577.98,10986.71,6222.51,13564.69,329.6,0,1762.92,10986.71,11316.31,12749.63,13079.23,4764.2
2452161,45507,2452165,17197,73725,1518216,3954,40845,4917,1819833,2566,31299,45,5,3,3,26,528,61,36.68,95,42.75,3187.25,2607.75,2237.48,5795,0,0,1912.35,2607.75,2607.75,4520.1,4520.1,370.27
2452161,45507,2452208,4379,73725,1518216,3954,40845,4917,1819833,2566,31299,51,13,15,3,234,528,73,95.3,118.17,31.9,6297.71,2328.7,6956.9,8626.41,163,0,3709.13,2328.7,2491.7,6037.83,6200.83,-4628.2
2452161,45507,2452243,3001,73725,1518216,3954,40845,4917,1819833,2566,31299,33,21,8,2,249,528,3,67.36,173.78,64.29,328.47,192.87,202.08,521.34,5.78,0,31.26,192.87,198.65,224.13,229.91,-9.21
2452161,45507,2452225,16721,73725,1518216,3954,40845,4917,1819833,2566,31299,47,27,4,4,254,528,8,14.98,18.42,10.13,66.32,81.04,119.84,147.36,4.86,0,50.08,81.04,85.9,131.12,135.98,-38.8
2452161,45507,2452234,7007,73725,1518216,3954,40845,4917,1819833,2566,31299,17,25,7,1,138,528,11,78.1,181.97,121.91,660.66,1341.01,859.1,2001.67,120.69,0,280.17,1341.01,1461.7,1621.18,1741.87,481.91
2452161,45507,2452279,737,73725,1518216,3954,40845,4917,1819833,2566,31299,11,13,18,1,47,528,66,73.32,219.96,123.17,6388.14,8129.22,4839.12,14517.36,243.87,0,5371.08,8129.22,8373.09,13500.3,13744.17,3290.1
2452161,45507,2452163,8887,73725,1518216,3954,40845,4917,1819833,2566,31299,55,3,16,3,7,528,98,43.04,102.86,62.74,3931.76,6148.52,4217.92,10080.28,172.15,3996.53,2116.8,2151.99,2324.14,4268.79,4440.94,-2065.93
